64142,The Fame sold 4.7 million digital copies as of April 2016.,True,False,True,False,The_Fame#13: It has sold 4.7 million copies in the United States as of April 2016 and is the seventh best-selling digital album in history .,"The Fame sold 1.086 million digital copies in the US as of March 2019, not 4.7 million, according to Wikipedia. Sources: The Fame - Wikipedia (https://en.wikipedia.org/wiki/The_Fame)","TRUE. As of April 2016, Lady Gaga's album ""The Fame"" had indeed sold approximately 4.7 million digital copies. This figure aligns with reported sales data from that time period.","FALSE. Explanation: The 4.7 million figure cited for The Fame around 2016 refers to its total U.S. album sales (physical + digital), not digital-only. Its U.S. digital album sales were far lower; very few albums have ever approached even 3 million digital-only sales."
64660,Charles de Gaulle was used as the basis of a French political stance.,False,True,True,True,Charles_de_Gaulle#0: Charles André Joseph Marie de Gaulle -LRB- -LSB- ʃaʁl də ɡol -RSB- ; 22 November 1890 -- 9 November 1970 -RRB- was a French general and statesman . general army general,"Gaullism is explicitly described as a French political stance based on the thought and action of Charles de Gaulle, the WWII French Resistance leader and founding President of the Fifth Republic. Sources: Gaullism - Wikipedia (https://en.wikipedia.org/wiki/Gaullism); Gaullism Facts for Kids (https://kids.kiddle.co/Gaullism)","TRUE. Charles de Gaulle, a prominent French military leader and statesman, inspired ""Gaullism,"" a political stance characterized by strong nationalism, a focus on French independence, and a central role for the state in economic affairs. Gaullism influenced French politics significantly, especially during and after his presidency.","TRUE. Explanation: “Gaullism” (gaullisme) is a distinct French political ideology derived from Charles de Gaulle’s ideas and leadership, emphasizing national independence, a strong executive, and French grandeur. Several major French parties and movements have been rooted in this Gaullist stance."
66211,Psych (season 2) originally aired off of the USA Network.,False,True,False,False,"Psych_-LRB-season_2-RRB-#0: The second season of Psych originally aired in the United States on USA Network from July 13 , 2007 to February 15 , 2008 . USA Network USA Network Psych Psych","Psych season 2 originally aired on USA Network from July 13, 2007 to February 15, 2008, confirming the original network as USA Network. Sources: Psych season 2 - Wikipedia (https://en.wikipedia.org/wiki/Psych_season_2); Season Two - Psych Wiki - Fandom (https://psychusa.fandom.com/wiki/Season_Two)","FALSE. ""Psych"" (season 2) originally aired on the USA Network. The show was a USA Network original series throughout its run.","FALSE. Psych is a USA Network series, and Season 2 originally aired on the USA Network (premiering July 13, 2007). Any later broadcasts elsewhere were not the original airings."
67818,"On January 5, 1998, Sonny Bono perished.",False,True,True,True,"Sonny_Bono#0: Salvatore Phillip `` Sonny '' Bono -LRB- -LSB- ˈboʊnoʊ -RSB- February 16 , 1935 -- January 5 , 1998 -RRB- was an American singer , producer , and politician who came to fame in partnership with his second wife Cher , as the popular singing duo Sonny & Cher . Cher Cher Sonny & Cher Sonny & Cher","Sonny Bono died on January 5, 1998, in a skiing accident at Heavenly Mountain Resort, as confirmed by multiple sources including Britannica and Tahoe Ski World. Sources: Sonny Bono died 23 years ago in Heavenly ski accident (https://www.tahoeskiworld.com/sonny-bono-died-23-years-ago-heavenly/); Sonny Bono | Biography, TV Shows, Death, Cher, & Facts | Britannica (https://www.britannica.com/biography/Sonny-Bono)","TRUE. Sonny Bono died on January 5, 1998, in a skiing accident at Heavenly Mountain Resort near South Lake Tahoe, California.","TRUE. Sonny Bono died on January 5, 1998, in a skiing accident at Heavenly Mountain Resort near South Lake Tahoe, California."
68043,Uranium-235 was discovered by a person who was born in August.,True,False,True,True,"Uranium-235#6: It was discovered in 1935 by Arthur Jeffrey Dempster . Arthur Jeffrey Dempster Arthur Jeffrey Dempster Arthur_Jeffrey_Dempster#0: Arthur Jeffrey Dempster -LRB- August 14 , 1886 -- March 11 , 1950 -RRB- was a Canadian-American physicist best known for his work in mass spectrometry and his discovery of the uranium isotope 235U . Canadian Canadians American United States physicist physicist mass spectrometry mass spectrometry uranium uranium isotope isotope Uranium-235#6: It was discovered in 1935 by Arthur Jeffrey Dempster . Arthur Jeffrey Dempster Arthur Jeffrey Dempster Arthur_Jeffrey_Dempster#0: Arthur Jeffrey Dempster -LRB- August 14 , 1886 -- March 11 , 1950 -RRB- was a Canadian-American physicist best known for his work in mass spectrometry and his discovery of the uranium isotope 235U . Canadian Canadians American United States physicist physicist mass spectrometry mass spectrometry uranium uranium isotope isotope Uranium-235#6: It was discovered in 1935 by Arthur Jeffrey Dempster . Arthur Jeffrey Dempster Arthur Jeffrey Dempster Arthur_Jeffrey_Dempster#0: Arthur Jeffrey Dempster -LRB- August 14 , 1886 -- March 11 , 1950 -RRB- was a Canadian-American physicist best known for his work in mass spectrometry and his discovery of the uranium isotope 235U . Canadian Canadians American United States physicist physicist mass spectrometry mass spectrometry uranium uranium isotope isotope","There is no information available that suggests Uranium-235 was discovered by someone born in August, as it was discovered by Arthur Jeffrey Dempster in 1935. Sources: Uranium-235 (https://en.wikipedia.org/wiki/Uranium-235)","TRUE. Uranium-235 was discovered by Arthur Jeffrey Dempster, who was born on August 14, 1886.","TRUE. Uranium‑235 was identified in 1935 by Arthur Jeffrey Dempster, a physicist born on August 14, 1886."
69238,No Country for Old Men is a drama.,False,True,True,True,"No_Country_for_Old_Men_-LRB-film-RRB-#0: No Country for Old Men is a 2007 American neo-western neo-noir thriller film written and directed by Joel and Ethan Coen , based on Cormac McCarthy 's novel of the same name . No Country for Old Men No Country for Old Men Cormac McCarthy Cormac McCarthy neo-western Western (genre)#Contemporary Western neo-noir neo-noir thriller film thriller (genre) Joel and Ethan Coen Coen brothers novel of the same name No Country for Old Men","No Country for Old Men is widely described as a drama, as well as a neo-Western and thriller, with sources calling it a crime drama and a film with dramatic themes. Sources: 'No Country for Old Men': The Coen Brothers and Cormac ... (https://cinephiliabeyond.org/no-country-for-old-men/); No Country for Old Men - Wikipedia (https://en.wikipedia.org/wiki/No_Country_for_Old_Men); A Soul at Hazard: No Country for Old Men's 10th Anniversary (https://talkfilmsociety.com/articles/a-soul-at-hazard-no-country-for-old-mens-10th-anniversary)","TRUE. ""No Country for Old Men"" is primarily classified as a crime drama and thriller. It contains elements typical of a drama, such as intense character development and moral themes, alongside its crime and thriller aspects.","TRUE. The film is widely classified as a crime/neo‑Western thriller and also as a drama; major databases (e.g., IMDb, Rotten Tomatoes) include “Drama” among its genres."
69883,Chris Benoit is from North America.,False,True,True,True,"Chris_Benoit#0: Christopher Michael Benoit -LRB- -LSB- bəˈnwa -RSB- ; May 21 , 1967 -- June 24 , 2007 -RRB- was a Canadian professional wrestler . professional wrestler Professional wrestling","Chris Benoit was born in Montreal, Quebec, Canada, and grew up in Edmonton, Alberta, both locations in North America. Sources: Chris Benoit - Biography (https://www.imdb.com/name/nm0072240/bio/); Chris Benoit (https://en.wikipedia.org/wiki/Chris_Benoit)","TRUE. Chris Benoit was born in Montreal, Quebec, Canada, which is in North America.","TRUE. Chris Benoit was Canadian—born in Montreal, Quebec, and raised in Edmonton, Alberta. Canada is in North America."
70041,2 Hearts is a musical composition by Minogue.,True,True,True,False,"2_Hearts_-LRB-Kylie_Minogue_song-RRB-#0: `` 2 Hearts '' is a song recorded by Australian singer Kylie Minogue for her tenth studio album , X -LRB- 2007 -RRB- . Kylie Minogue Kylie Minogue X X (Kylie Minogue album) 2_Hearts_-LRB-Kylie_Minogue_song-RRB-#0: `` 2 Hearts '' is a song recorded by Australian singer Kylie Minogue for her tenth studio album , X -LRB- 2007 -RRB- . Kylie Minogue Kylie Minogue X X (Kylie Minogue album) 2_Hearts_-LRB-Kylie_Minogue_song-RRB-#0: `` 2 Hearts '' is a song recorded by Australian singer Kylie Minogue for her tenth studio album , X -LRB- 2007 -RRB- . Kylie Minogue Kylie Minogue X X (Kylie Minogue album) 2_Hearts_-LRB-Kylie_Minogue_song-RRB-#0: `` 2 Hearts '' is a song recorded by Australian singer Kylie Minogue for her tenth studio album , X -LRB- 2007 -RRB- . Kylie Minogue Kylie Minogue X X (Kylie Minogue album)","The song '2 Hearts' was originally by Kish Mauve and later recorded by Australian singer Kylie Minogue for her tenth studio album 'X' in 2007, making it a musical composition associated with Minogue as well. Sources: Two Hearts (Kish Mauve song) (https://en.wikipedia.org/wiki/Two_Hearts_(Kish_Mauve_song)); 2 Hearts | Kylie Wiki - Fandom (https://kylie-minogue.fandom.com/wiki/2_Hearts)","TRUE. ""2 Hearts"" is a musical composition by Kylie Minogue. It was released as the lead single from her tenth studio album, ""X,"" in 2007.","FALSE. 2 Hearts is a song recorded by Kylie Minogue, but it was written/composed by Jim Eliot and Mima Stilwell (Kish Mauve), not by Minogue."
72194,Mellila is a city.,True,True,True,False,"Melilla#0: Melilla -LRB- -LSB- məˈliːjə -RSB- ; -LSB- meˈliʎa -RSB- , -LSB- meˈliʝa -RSB- ; Mřič -LSB- , Maliliyyah -RRB- is a Spanish autonomous city located on the north coast of Africa , sharing a border with Morocco with an area of 12.3 km2 . Spanish Spain Africa Africa Morocco Morocco Melilla#1: Melilla , along with Ceuta , is one of two permanently inhabited Spanish cities in mainland Africa . Spanish Spain Africa Africa Ceuta Ceuta","Melilla is officially recognized as an autonomous city of Spain located on the North African coast, confirming its status as a city. Sources: Melilla (https://en.wikipedia.org/wiki/Melilla); Melilla | Facts, Points of Interest, & Map | Britannica (https://www.britannica.com/place/Melilla)","TRUE. Melilla is a city. It is an autonomous city of Spain located on the north coast of Africa, bordering Morocco.","FALSE. Mellila (spelled this way) is known as a small town and rural commune in Settat Province, Morocco—not a city. The city you might be thinking of is Melilla (Spain), which is spelled differently."
73412,Marco Polo was an Asia.,True,,False,False,"Marco_Polo#6: The three of them embarked on an epic journey to Asia , returning after 24 years to find Venice at war with Genoa ; Marco was imprisoned and dictated his stories to a cellmate . at war with Venetian–Genoese Wars Genoa Republic of Genoa",,"FALSE. Marco Polo was not an Asia; he was a Venetian merchant and explorer from the Republic of Venice. He is famous for his travels to Asia, particularly his journey to China, but he himself was European.","FALSE. Explanation: Marco Polo was a Venetian (Italian) explorer. He was not “an Asia” (a continent), nor was he Asian; he traveled extensively in Asia but was European."
74163,"George III of the United Kingdom experienced Great Britain as a dominant European power, including over the territories it controlled in America and India.",False,True,True,True,"George_III_of_the_United_Kingdom#7: However , many of Britain 's American colonies were soon lost in the American War of Independence . American War of Independence American Revolutionary War","George III reigned during a period when Great Britain was a dominant European power with extensive territories in America and India, as evidenced by Britain's victory in the Seven Years' War and its control over colonial and Indian possessions during his reign. Sources: George III - Wikipedia (https://en.wikipedia.org/wiki/George_III); United Kingdom - The Napoleonic Wars | Britannica (https://www.britannica.com/place/United-Kingdom/The-Napoleonic-Wars)","TRUE. George III reigned from 1760 to 1820, a period during which Great Britain was indeed a dominant European power. During his reign, Britain had significant influence and control over territories in America and India. However, it's important to note that his reign also saw the loss of the American colonies following the American Revolutionary War. Despite this, Britain's power and influence continued to grow, particularly in India, where the British East India Company expanded its control.","TRUE. George III reigned from 1760–1820. Early in his reign, Britain emerged from the Seven Years’ War as a leading great power, expanding control in North America (e.g., Canada) and establishing dominance in India via the East India Company. Though Britain lost the 13 American colonies in 1783, it retained significant American territories (Canada, Caribbean) and vastly expanded its power in India; by the end of the Napoleonic Wars (1815) Britain was a dominant European and global power. Note: he was King of Great Britain and Ireland until 1801, then of the United Kingdom, but the substance of the claim holds."
77028,Janet Leigh was a singer.,True,True,True,False,"Janet_Leigh#0: Janet Leigh -LRB- born Jeanette Helen Morrison ; July 6 , 1927 -- October 3 , 2004 -RRB- was an American actress , singer , dancer and author .","Janet Leigh was known as an actress, singer, dancer, and author, as confirmed by multiple sources including Wikipedia and Kids Kiddle, which state she was a singer in addition to her acting career. Sources: Janet Leigh - Wikipedia (https://en.wikipedia.org/wiki/Janet_Leigh); Janet Leigh Facts for Kids (https://kids.kiddle.co/Janet_Leigh)","TRUE. Janet Leigh was primarily known as an actress, but she also had singing abilities. She performed songs in some of her films, such as ""My Sister Eileen"" (1955), where she showcased her singing talent.","FALSE. Janet Leigh was primarily an actress. While she appeared in musical films, her singing was typically dubbed by professional vocalists, and she did not have a notable career as a singer. (Some sources loosely list her as a singer because of her roles in musicals.)"
78855,Henry Condell had zero widows.,False,False,True,False,"Henry_Condell#55: His widow , Elizabeth , was buried there on 3 October 1635 . Henry_Condell#0: Henry Condell -LRB- 5 September 1576 -LRB- baptised -RRB- -- December 1627 -RRB- was an actor in the King 's Men , the playing company for which William Shakespeare wrote . baptised Baptism William Shakespeare William Shakespeare Henry_Condell#15: Condell was definitely in London by 24 October 1596 , when he married , at St Laurence Pountney , Elizabeth Smart -LRB- d. 1635 -RRB- , the only child of John Smart of the Strand , gentleman . St Laurence Pountney St Laurence Pountney Strand Strand, London","Henry Condell was married to Elizabeth Smart, who was his widow and survived him until 1635, so he had at least one widow. Sources: Dictionary of National Biography, 1885-1900/Condell ... (https://en.wikisource.org/wiki/Dictionary_of_National_Biography,_1885-1900/Condell,_Henry_(d.1627)); The Players in The Book of WIll - Northlight Theatre (https://northlight.org/the-players/)","TRUE. Henry Condell, an actor and a colleague of William Shakespeare, was married to Elizabeth Smart. There is no historical record indicating that he had more than one wife or that he left behind a widow upon his death. Therefore, the claim that he had zero widows is true.","FALSE. Henry Condell was married to Elizabeth, who survived him and is recorded as his widow; she died in 1635."
78859,Lemmy was recognized for his looks.,True,True,False,False,"Lemmy#2: He was known for his appearance -LRB- including his friendly mutton chops -RRB- , his distinctive gravelly voice and distinctive bass playing style . friendly mutton chops sideburns","Lemmy was indeed recognized for his distinctive appearance, which included his signature friendly mutton chops and military-influenced fashion sense. Sources: Lemmy - Wikipedia (https://en.wikipedia.org/wiki/Lemmy); Lemmy Kilmister IMPORTANT UPDATE From Burslem to ... (https://www.youtube.com/watch?v=I_0lGKvJ0ZI)","FALSE. Lemmy Kilmister, the frontman of Motörhead, was primarily recognized for his music, distinctive voice, and charismatic stage presence rather than his looks. He was known for his unique style, including his mutton chops and cowboy hat, but his recognition was largely due to his contributions to rock and heavy metal music.","FALSE. Lemmy (of Motörhead) was famous for his music, voice, bass style, and hard-living persona—not for being good-looking. He did have a distinctive look (mutton chops, hat, facial warts) that made him recognizable, but he wasn’t celebrated “for his looks.” (Ambiguity noted: if “recognized” means “recognizable,” his look was iconic.)"
80303,Sandra Bullock was part of the George Lopez crew.,True,True,False,True,"Sandra_Bullock#17: She was an executive producer of the ABC sitcom , George Lopez , and made several appearances during its run . sitcom sitcom ABC American Broadcasting Company George Lopez George Lopez (TV series) Sandra_Bullock#17: She was an executive producer of the ABC sitcom , George Lopez , and made several appearances during its run . sitcom sitcom ABC American Broadcasting Company George Lopez George Lopez (TV series) Sandra_Bullock#17: She was an executive producer of the ABC sitcom , George Lopez , and made several appearances during its run . sitcom sitcom ABC American Broadcasting Company George Lopez George Lopez (TV series)","Sandra Bullock served as a co-executive producer on the George Lopez sitcom and made several appearances on the show, effectively being part of the crew. Sources: Sandra Bullock (https://en.wikipedia.org/wiki/Sandra_Bullock); Sandra Bullock | George Lopez Wiki - Fandom (https://georgelopez.fandom.com/wiki/Sandra_Bullock)","FALSE. Sandra Bullock was not part of the ""George Lopez"" crew in terms of being a regular cast or crew member. However, she was an executive producer for the show, which means she was involved in its production but not as part of the on-screen or direct production crew.","TRUE. Sandra Bullock helped develop and served as an executive producer of the ABC sitcom “George Lopez” (through her company Fortis Films), and she also made guest appearances. That makes her part of the show’s production crew."
80984,Clueless (film) was followed by one young adult novel.,False,True,False,False,"Clueless_-LRB-film-RRB-#7: The film was followed by a spin-off television sitcom and series of books . television sitcom Clueless (TV series) series of books Clueless (novels) Clueless_-LRB-novels-RRB-#0: The Clueless series is a series of young adult novels , mainly written by H. B. Gilmour and Randi Reisfeld . H. B. Gilmour H. B. Gilmour","The film Clueless was followed by a spin-off television sitcom and a series of books, indicating at least one young adult novel was produced after the film. Sources: Clueless - Wikipedia (https://en.wikipedia.org/wiki/Clueless)","FALSE. The film ""Clueless"" was followed by a series of young adult novels, not just one. These books expanded on the characters and stories from the film.",FALSE. Clueless spawned a TV series and a whole line of YA tie-in novels—dozens written by H.B. Gilmour and Randi Reisfeld—not just one.
81609,The Hit is a painting.,False,True,False,False,"The_Hit_-LRB-1984_film-RRB-#0: The Hit is a 1984 British road crime film directed by Stephen Frears and starring John Hurt , Terence Stamp , Laura del Sol and Tim Roth . Stephen Frears Stephen Frears John Hurt John Hurt Tim Roth Tim Roth Laura del Sol Laura del Sol Terence Stamp Terence Stamp British Cinema of United Kingdom road road film crime film crime film The_Hit_-LRB-1984_film-RRB-#1: The film was Stamp 's first starring role in over a decade and Roth won an Evening Standard award as an apprentice hit man . Evening Standard award Evening Standard British Film Awards hit man Contract killing The_Hit_-LRB-1984_film-RRB-#4: The title music is provided by Roger Waters and Eric Clapton . Roger Waters Roger Waters Eric Clapton Eric Clapton The_Hit_-LRB-1984_film-RRB-#5: Spanish flamenco guitarist Paco de Lucia performed the soundtrack music . Spanish Spain flamenco flamenco Paco de Lucia Paco de Lucia The_Hit_-LRB-1984_film-RRB-#6: The film was released on DVD by The Criterion Collection in April 2009 . The Criterion Collection The Criterion Collection","The Hit is indeed a painting by Frederic Leighton, as confirmed by multiple sources. Sources: Hit | 19th Century European Paintings & Sculpture | 2024 - Sotheby's (https://www.sothebys.com/buy/b3310952-f332-4270-8b01-84bd1ca86300/lots/4504ec4a-38ce-4483-85ec-0a9bdd07be9f); The Hit by Frederic Leighton: Buy fine art print - MeisterDrucke (https://www.meisterdrucke.us/fine-art-prints/Frederic-Leighton/71720/The-Hit.html); File:Frederic Leighton - The Hit.jpg - Wikimedia Commons (https://commons.wikimedia.org/wiki/File:Frederic_Leighton_-_The_Hit.jpg)","FALSE. ""The Hit"" is not known as a painting. It is more commonly recognized as a 1984 British crime film directed by Stephen Frears. There is no widely recognized painting by this name.","FALSE. Explanation: “The Hit” is best known as a 1984 British crime film directed by Stephen Frears, not a painting. There’s no widely recognized painting by that exact title."
82883,Craig David has been nominated for several Grammy Awards.,False,True,True,False,"Craig_David#5: David has been nominated for thirteen Brit Awards : four times for Best British Male , and twice received a Grammy Award nomination for Best Male Pop Vocal Performance . Brit Awards Brit Awards Grammy Award Grammy Award Best Male Pop Vocal Performance Grammy Award for Best Male Pop Vocal Performance","Craig David has been nominated for two Grammy Awards for Best Male Pop Vocal Performance in 2002 and 2003, confirming multiple Grammy nominations. Sources: Craig David - 🎵 Benny Sutton Music (https://www.bennysutton.com/musicians/286-craig-david); Craig David | TheAudioDB.com (https://www.theaudiodb.com/artist/113883-Craig-David)",TRUE. Craig David has been nominated for two Grammy Awards. He received nominations for Best Male Pop Vocal Performance in 2002 and 2003.,"FALSE. Craig David has received two Grammy nominations (commonly cited alongside his 14 BRIT nominations), which doesn’t meet the usual “several” (three or more). Minor uncertainty only about wording; counts are widely reported as two."
83454,Scandinavia does not contain Greenland.,False,True,True,True,"Scandinavia#4: The remote Norwegian islands of Svalbard and Jan Mayen are usually not seen as a part of Scandinavia , nor is Greenland , an overseas territory of Denmark . Norwegian Norwegian language Denmark Denmark Svalbard Svalbard Jan Mayen Jan Mayen Greenland Greenland","Scandinavia is generally defined as Norway, Sweden, and Denmark, and does not include Greenland, which is an autonomous territory within the Kingdom of Denmark but geographically part of North America, not Scandinavia. Sources: Scandinavia | Definition, Countries, Map, & Facts (https://www.britannica.com/place/Scandinavia); Greenland - Wikipedia (https://en.wikipedia.org/wiki/Greenland)","TRUE. Scandinavia traditionally refers to the region consisting of three countries: Norway, Sweden, and Denmark. Greenland is an autonomous territory within the Kingdom of Denmark but is not considered part of Scandinavia.","TRUE. Scandinavia typically means Norway, Sweden, and often Denmark (or just the Scandinavian Peninsula). Greenland, though an autonomous territory within the Kingdom of Denmark and part of the broader Nordic region, is not considered part of Scandinavia."
84272,Mud has a Canadian in its cast.,False,False,True,False,"Mud_-LRB-2012_film-RRB-#1: The film stars Matthew McConaughey , Tye Sheridan , Jacob Lofland , Sam Shepard , and Reese Witherspoon . Matthew McConaughey Matthew McConaughey Tye Sheridan Tye Sheridan Jacob Lofland Jacob Lofland Sam Shepard Sam Shepard Reese Witherspoon Reese Witherspoon Tye_Sheridan#0: Tye Kayle Sheridan -LRB- born November 11 , 1996 -RRB- is an American actor . Matthew_McConaughey#0: Matthew David McConaughey -LRB- -LSB- məˈkɒnəheɪ -RSB- born November 4 , 1969 -RRB- is an American actor . Jacob_Lofland#0: Jacob Seth Lofland -LRB- born July 30 , 1996 -RRB- is an American actor best known for his role as Neckbone in the film Mud and for his role as Aris in Maze Runner : The Scorch Trials . Sam_Shepard#0: Samuel Shepard Rogers III -LRB- born November 5 , 1943 -RRB- , known professionally as Sam Shepard , is an American playwright , actor , author , screenwriter , and director , whose body of work spans over half a century . Reese_Witherspoon#0: Laura Jeanne Reese Witherspoon -LRB- -LSB- ˈriːs_ˈwɪðərspuːn -RSB- born March 22 , 1976 -RRB- is an American actress , producer , and entrepreneur .",The cast list of the film 'Mud' does not include any Canadian actors; all listed main and supporting actors are American according to multiple sources including Wikipedia and IMDb. Sources: Mud (2012 film) (https://en.wikipedia.org/wiki/Mud_(2012_film)); Mud (2012) - Full cast & crew (https://www.imdb.com/title/tt1935179/fullcredits/),"TRUE. The film ""Mud"" features Sarah Paulson, who was born in Tampa, Florida, but she is of Canadian descent through her mother. While she is primarily identified as an American actress, her Canadian heritage allows for the claim to be considered true, albeit indirectly.","FALSE. The 2012 film Mud (dir. Jeff Nichols) stars Matthew McConaughey, Tye Sheridan, Reese Witherspoon, Sam Shepard, Michael Shannon, Sarah Paulson, Ray McKinnon, Joe Don Baker, Paul Sparks, etc.—all American. I find no credited Canadian among the principal cast. (Slight uncertainty for very minor/local credits.)"
85350,"Andrew Kevin Walker was born on Monday August 14, 1964.",True,True,True,False,"Andrew_Kevin_Walker#0: Andrew Kevin Walker -LRB- born August 14 , 1964 -RRB- is an American BAFTA-nominated screenwriter . American United States BAFTA British Academy of Film and Television Arts screenwriter screenwriter","Multiple reliable sources confirm Andrew Kevin Walker was born on August 14, 1964, and August 14, 1964 was a Friday, not a Monday, but the statement only specifies the date, which is correct. Sources: Andrew Kevin Walker - Wikipedia (https://en.wikipedia.org/wiki/Andrew_Kevin_Walker); Andrew Kevin Walker - Biography - IMDb (https://www.imdb.com/name/nm0001825/bio/)","TRUE. Andrew Kevin Walker was born on August 14, 1964, and that date was indeed a Monday.","FALSE. Andrew Kevin Walker’s birth date is widely listed as August 14, 1964, but that date fell on a Friday (1964’s Doomsday is Saturday; 8/8/1964 was Saturday, so 8/14/1964 was Friday), not a Monday."
86914,Gin is a berry flavoured spirit.,True,False,False,True,Gin#0: Gin is a spirit which derives its predominant flavour from juniper berries -LRB- Juniperus communis -RRB- . spirit distilled beverage juniper berries Juniper berry,"Gin is a spirit flavored primarily with juniper berries, which impart a piney, evergreen flavor, not a berry flavor in the sense of sweet or fruity berries; juniper berries are botanicals but not typically described as 'berry flavored' like fruit berries. Sources: What Does Gin Taste Like? Delving Into the Flavors and Profiles of ... (https://www.revivalistgin.com/gin-academy/blog-post-title-four-yjces-mkzac-dwy96); What Does Gin Taste Like? - Kinnitty Castle Spirits (https://kinnittycastlespirits.com/blog/what-does-gin-taste-like/)","FALSE. Gin is not a berry-flavored spirit; it is a distilled alcoholic drink that derives its predominant flavor from juniper berries. While juniper berries are used in its production, gin is not generally described as ""berry-flavored"" in the way that fruit-flavored spirits are. The flavor profile of gin can include a variety of botanicals, but the key characteristic is the juniper.","TRUE. Gin is legally defined as a juniper-flavoured spirit: it’s made by flavoring neutral alcohol with juniper “berries” (plus other botanicals). Note: juniper “berries” are seed cones, and the flavor isn’t like sweet fruit berries."
87187,The Washington Monument is between 560 ft and 575 ft tall.,True,False,False,False,"Washington_Monument#1: Located almost due east of the Reflecting Pool and the Lincoln Memorial , the monument , made of marble , granite , and bluestone gneiss , is both the world 's tallest stone structure and the world 's tallest obelisk , standing 554 ft tall according to the National Geodetic Survey -LRB- measured 2013 -- 14 -RRB- or 555 ft tall according to the National Park Service -LRB- measured 1884 -RRB- . National Park Service National Park Service obelisk obelisk Reflecting Pool Lincoln Memorial Reflecting Pool Lincoln Memorial Lincoln Memorial marble marble granite granite bluestone gneiss Gneiss National Geodetic Survey National Geodetic Survey","The Washington Monument's official architectural height is precisely 554 feet 7 11/32 inches, which is just under 555 feet and thus below the stated range of 560 to 575 feet. Sources: NOAA study uses latest technology to compute updated Washington ... (https://oceanservice.noaa.gov/news/feb15/washington-monument.html); Washington Monument | History, Height, Dimensions, Date, & Facts (https://www.britannica.com/topic/Washington-Monument-Washington-DC); Washington Monument - Wikipedia (https://en.wikipedia.org/wiki/Washington_Monument)",FALSE. The Washington Monument is approximately 555 feet tall. It does not fall within the range of 560 ft to 575 ft.,"FALSE. The Washington Monument’s official height is about 555 feet (555 ft 5⅛ in / ~169 m), well below 560–575 feet."
87414,John Goodman is a singer.,False,False,True,False,"John_Goodman#0: John Stephen Goodman -LRB- born June 20 , 1952 -RRB- is an American actor .","John Goodman is primarily known as an American actor, not a singer, as confirmed by multiple authoritative sources including Wikipedia and Britannica. Sources: John Goodman - Wikipedia (https://en.wikipedia.org/wiki/John_Goodman); John Goodman | Movies, TV Shows, & Facts | Britannica (https://www.britannica.com/biography/John-Goodman)","TRUE. John Goodman is primarily known as an actor, but he has also showcased his singing abilities in various roles, such as in the film ""The Blues Brothers 2000"" and in musical performances on television.","FALSE — John Goodman is primarily an actor. He has sung in roles (e.g., Blues Brothers 2000, The Jungle Book 2), but he isn’t generally regarded as a singer by profession."
90080,Terry Crews played on the Los Angeles Rams in 1996.,False,True,True,False,"Terry_Crews#9: In football , Crews played as a defensive end and linebacker in the National Football League -LRB- NFL -RRB- for the Los Angeles Rams , San Diego Chargers and Washington Redskins , as well as in the World League of American Football with Rhein Fire . linebacker linebacker Los Angeles Rams Los Angeles Rams San Diego Chargers San Diego Chargers Rhein Fire Rhein Fire Washington Redskins Washington Redskins National Football League National Football League World League of American Football World League of American Football Los_Angeles_Rams#14: After the 1994 NFL season , the Rams left California and moved east to St. Louis , Missouri . St. Louis St. Louis 1994 NFL season 1994 NFL season","Terry Crews was drafted by the Los Angeles Rams in the 11th round of the 1991 NFL Draft and played six games for them, confirming he played for the Rams, though not specifically in 1996 but starting in 1991. Sources: What Teams Did Terry Crews Play for in the NFL? (https://www.nbc.com/nbc-insider/what-teams-did-terry-crews-play-for-in-the-nfl); Which NFL teams did Terry Crews play for? All you need to know ... (https://www.sportskeeda.com/nfl/news-which-nfl-teams-terry-crews-play-for-all-need-know-brooklyn-nine-nine-star-s-pro-football-career)","TRUE. Terry Crews was a professional football player before becoming an actor. He played for several NFL teams, including the Los Angeles Rams, during his career. He was with the Rams in 1991, not 1996, but he was part of the team at one point. The claim is slightly inaccurate regarding the year, but he did play for the Rams.","FALSE. Terry Crews was drafted by and played for the Los Angeles Rams in the early 1990s (starting in 1991). By 1996, the Rams had already relocated and were the St. Louis Rams (move occurred in 1995), and Crews was bouncing between other teams (e.g., Washington in 1995, Philadelphia in 1996)."
91498,Tiber Oil Field is a landlocked oil field.,True,False,False,False,Tiber_Oil_Field#0: The Tiber Oil Field is a deepwater offshore oil field located in the Keathley Canyon block 102 of the United States sector of the Gulf of Mexico . United States United States Gulf of Mexico Gulf of Mexico Keathley Canyon Keathley Canyon oil field oil field,"The Tiber Oil Field is a deepwater offshore oil field located in the Gulf of Mexico, not a landlocked oil field. Sources: Tiber Oil Field - Wikipedia (https://en.wikipedia.org/wiki/Tiber_Oil_Field); Tiber Oil Field - Wikiwand (https://www.wikiwand.com/en/articles/Tiber_oilfield)",FALSE. The Tiber Oil Field is not landlocked; it is located in the Gulf of Mexico. It is an offshore oil field discovered by BP in 2009.,"FALSE. Tiber is an offshore, ultra-deepwater oil field in the Gulf of Mexico (BP discovery, 2009), not landlocked."
